"","Name","Date","habitat","country","locality","site","strata","Height..cm.","Latitude","Longitude","Depth","Camera","Photographer","Water.quality","Strobes","Framing.gear.used","White.balance.card","Comments","Row","Column","Label","Annotator","Date.annotated","Machine.suggestion.1","Machine.confidence.1","Machine.suggestion.2","Machine.confidence.2","Machine.suggestion.3","Machine.confidence.3","Machine.suggestion.4","Machine.confidence.4","Machine.suggestion.5","Machine.confidence.5"
"5906","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,6,455,"MAEC","helmuthlab","2020-07-17 17:54:15+00:00","MAEC",95,"SC",4,"Unc",1,"MAEF",0,"SHAD",0
"5907","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,311,899,"MAEC","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",91,"SC",4,"CRB",4,"Unc",1,"SHAD",0
"5908","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,417,2023,"MALA","helmuthlab","2020-07-17 17:54:16+00:00","MOB",24,"CRB",24,"SC",18,"MAEN",13,"MAEC",12
"5909","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1843,451,"CRB","helmuthlab","2020-07-17 17:54:16+00:00","CRB",36,"MAEN",24,"SC",18,"MAEC",14,"MAEF",2
"5910","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1384,1564,"SC","helmuthlab","2020-07-17 17:54:16+00:00","SC",66,"CRB",16,"MAEN",10,"MAEF",2,"MOB",2
"5911","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1107,1784,"CRB","helmuthlab","2020-07-17 17:54:16+00:00","CRB",48,"SC",20,"MAEN",19,"MOB",5,"MAEF",2
"5912","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,344,2093,"MALA","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",90,"SC",2,"MOB",2,"CRB",2,"SHAD",1
"5913","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,2007,632,"MAEC","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",57,"SC",12,"CRB",12,"MAEN",9,"MOB",4
"5914","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,178,1332,"MAEC","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",61,"SC",34,"MOB",2,"CRB",1,"Unc",1
"5915","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1153,2329,"MOB","helmuthlab","2020-07-17 17:54:16+00:00","CRB",26,"MOB",19,"MAEC",18,"MAEN",14,"SC",12
"5916","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1962,64,"MAEC","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",84,"MOB",4,"SC",3,"SHAD",3,"MAEF",1
"5917","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1900,2180,"SC","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",45,"SC",29,"MOB",6,"CRB",6,"MAEN",5
"5918","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1172,1540,"CRB","helmuthlab","2020-07-17 17:54:16+00:00","CRB",66,"SC",12,"MAEN",11,"MOB",4,"MAEC",3
"5919","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1876,1533,"SC","helmuthlab","2020-07-17 17:54:16+00:00","CRB",49,"SC",34,"MAEN",9,"SHAD",2,"MOB",2
"5920","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1627,1565,"SC","helmuthlab","2020-07-17 17:54:16+00:00","SC",51,"CRB",24,"MAEN",14,"MOB",7,"MAEF",1
"5921","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1998,254,"MAEC","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",87,"SC",4,"MOB",4,"MOG",1,"Unc",1
"5922","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1851,2308,"SC","helmuthlab","2020-07-17 17:54:16+00:00","SC",56,"MAEN",16,"CRB",8,"MAEF",6,"MOB",4
"5923","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1720,694,"MAEN","helmuthlab","2020-07-17 17:54:16+00:00","CRB",37,"MAEN",30,"SC",17,"MOB",6,"MAEF",3
"5924","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1868,554,"CRB","helmuthlab","2020-07-17 17:54:16+00:00","CRB",34,"SC",25,"MAEC",17,"MAEN",14,"MAEF",3
"5925","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,232,379,"MAEC","helmuthlab","2020-07-17 17:54:15+00:00","MAEC",98,"Unc",1,"MAEF",0,"SHAD",0,"SC",0
"5926","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1135,1706,"MAEN","helmuthlab","2020-07-17 17:54:16+00:00","CRB",58,"MAEN",19,"SC",13,"MOB",2,"MOG",2
"5927","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,2094,271,"MAEC","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",93,"SC",3,"MOB",2,"SHAD",1,"Unc",1
"5928","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1965,750,"CRB","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",41,"MAEN",27,"SC",14,"CRB",10,"MOB",2
"5929","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,2386,1205,"SC","helmuthlab","2020-07-17 17:54:16+00:00","CRB",28,"MAEC",25,"SC",21,"MOB",10,"MAEN",6
"5930","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,336,581,"MAEC","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",97,"SC",1,"Unc",1,"CRB",1,"MAEF",0
"5931","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1989,1274,"SC","helmuthlab","2020-07-17 17:54:16+00:00","SC",44,"MAEC",24,"CRB",19,"MAEN",5,"MOB",4
"5932","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1971,992,"MAEN","helmuthlab","2020-07-17 17:54:16+00:00","MAEN",44,"SC",33,"MAEC",4,"MOB",4,"CRB",4
"5933","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,155,1748,"CRB","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",53,"SC",20,"CRB",17,"MAEN",3,"Unc",2
"5934","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,141,1713,"MAEC","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",76,"SC",14,"CRB",5,"Unc",3,"MAEN",1
"5935","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,511,1676,"CRB","helmuthlab","2020-07-17 17:54:16+00:00","CRB",47,"MAEC",19,"SC",15,"MAEN",12,"MAF",3
"5936","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,2319,1661,"SC","helmuthlab","2020-07-17 17:54:16+00:00","MAEN",34,"SC",26,"MAEC",12,"CRB",6,"MAF",6
"5937","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1969,2179,"MAEC","helmuthlab","2020-07-17 17:54:16+00:00","SC",55,"MAEC",18,"MOB",6,"MAEF",5,"CRB",5
"5938","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,2380,2042,"MAEC","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",92,"SC",3,"MOB",1,"MAEF",1,"Unc",1
"5939","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1996,2127,"SC","helmuthlab","2020-07-17 17:54:16+00:00","SC",57,"MAEC",12,"MOB",9,"MAEN",6,"MAEF",5
"5940","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1869,136,"MAEC","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",92,"SC",3,"MOB",2,"Unc",1,"MAEF",1
"5941","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1598,163,"MAEN","helmuthlab","2020-07-17 17:54:16+00:00","CRB",43,"MAEN",23,"SC",19,"MAEC",5,"MOB",4
"5942","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,801,113,"MAEN","helmuthlab","2020-07-17 17:54:16+00:00","SC",71,"MAEN",12,"CRB",6,"MAF",4,"MOB",3
"5943","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1619,530,"MAEN","helmuthlab","2020-07-17 17:54:16+00:00","MAEN",34,"SC",33,"CRB",12,"MOB",8,"MAF",5
"5944","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1774,619,"MAEC","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",70,"SC",12,"CRB",5,"MAEN",4,"MOB",2
"5945","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,21,333,"MAEC","helmuthlab","2020-07-17 17:54:15+00:00","MAEC",88,"SC",9,"SHAD",1,"Unc",1,"MAEN",0
"5946","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,2337,472,"MAEC","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",94,"MOB",2,"SC",2,"CRB",1,"Unc",1
"5947","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1907,1017,"CRB","helmuthlab","2020-07-17 17:54:16+00:00","MAEN",44,"SC",33,"MAEC",6,"CRB",4,"MOB",4
"5948","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,281,1510,"MAEN","helmuthlab","2020-07-17 17:54:16+00:00","SC",70,"CRB",10,"MAEC",7,"MAEN",7,"MAEF",2
"5949","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1625,1182,"CRB","helmuthlab","2020-07-17 17:54:16+00:00","CRB",54,"MAEN",22,"SC",17,"MOB",1,"MAEF",1
"5950","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1878,1255,"SC","helmuthlab","2020-07-17 17:54:16+00:00","CRB",52,"SC",23,"MAEC",12,"MOB",5,"MAEN",4
"5951","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,557,233,"MAEN","helmuthlab","2020-07-17 17:54:16+00:00","SC",69,"CRB",12,"MOB",6,"MAEN",4,"Unc",2
"5952","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1869,1749,"CRB","helmuthlab","2020-07-17 17:54:16+00:00","CRB",73,"MAEN",11,"SC",6,"MOB",3,"MAEC",2
"5953","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1743,1593,"SC","helmuthlab","2020-07-17 17:54:16+00:00","CRB",45,"SC",34,"MAEN",10,"MOB",5,"MAEF",1
"5954","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,941,801,"MAEC","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",96,"Unc",1,"MOB",1,"CRB",1,"SHAD",1
"5955","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,672,745,"MAEC","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",94,"CRB",3,"Unc",1,"MOB",1,"SC",0
"5956","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1544,2063,"SC","helmuthlab","2020-07-17 17:54:16+00:00","SC",35,"MAEN",24,"MOB",16,"MAEC",11,"CRB",7
"5957","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,2039,409,"MAEC","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",90,"SC",6,"MAEF",1,"MOG",1,"Unc",1
"5958","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1844,767,"MAEC","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",58,"SC",12,"CRB",9,"MAEN",8,"MOB",6
"5959","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,2177,354,"MAEC","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",88,"SC",6,"MAEF",2,"MAEN",1,"MOB",1
"5960","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,2040,6,"MAEC","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",93,"MAEF",1,"Unc",1,"SHAD",1,"SC",1
"5961","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,385,1760,"MAEN","helmuthlab","2020-07-17 17:54:16+00:00","MAEN",30,"CRB",22,"MAEC",15,"SC",13,"MOB",11
"5962","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,998,1385,"MAEC","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",98,"Unc",1,"CRB",1,"SC",0,"MAEN",0
"5963","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,786,1583,"MAEN","helmuthlab","2020-07-17 17:54:16+00:00","MAEN",48,"SC",31,"CRB",18,"MOB",1,"Unc",1
"5964","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,748,2004,"MAEC","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",74,"CRB",13,"MAEN",5,"SC",4,"MOB",2
"5965","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,498,2232,"MALA","helmuthlab","2020-07-17 17:54:16+00:00","MOB",29,"SC",24,"CRB",17,"MAEC",14,"MAEN",9
"5966","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,443,183,"MAEN","helmuthlab","2020-07-17 17:54:15+00:00","SC",81,"CRB",9,"MAEN",3,"MAEC",2,"Unc",1
"5967","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1312,815,"MAEN","helmuthlab","2020-07-17 17:54:16+00:00","MAEN",35,"SC",30,"CRB",22,"MAEC",3,"MOB",3
"5968","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1120,835,"MAEC","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",96,"SC",1,"Unc",1,"CRB",1,"SHAD",0
"5969","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1449,495,"CRB","helmuthlab","2020-07-17 17:54:16+00:00","CRB",47,"MAEC",24,"MAEN",10,"SC",6,"MOB",4
"5970","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1330,850,"MAEN","helmuthlab","2020-07-17 17:54:16+00:00","MAEN",39,"CRB",25,"SC",25,"MOB",3,"MAEC",2
"5971","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,998,729,"MAEC","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",95,"SHAD",1,"Unc",1,"SC",1,"CRB",1
"5972","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,334,1163,"CRB","helmuthlab","2020-07-17 17:54:16+00:00","CRB",48,"SC",41,"MAEN",4,"MOB",2,"MOG",1
"5973","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,217,1270,"MAEN","helmuthlab","2020-07-17 17:54:16+00:00","SC",85,"CRB",6,"MOB",2,"MAEC",2,"MAEF",1
"5974","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1096,1367,"MAEC","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",99,"Unc",1,"MALA",0,"CRB",0,"SC",0
"5975","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,606,322,"MAEN","helmuthlab","2020-07-17 17:54:16+00:00","SC",73,"MOB",7,"MAEN",7,"CRB",6,"MAF",2
"5976","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1175,1717,"MAEN","helmuthlab","2020-07-17 17:54:16+00:00","CRB",41,"MAEN",27,"SC",21,"MOG",4,"MOB",3
"5977","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,2234,1865,"MAEC","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",83,"SC",5,"MAEN",3,"MAEF",2,"CRB",2
"5978","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,728,461,"MAEN","helmuthlab","2020-07-17 17:54:16+00:00","MAEN",34,"MAEC",27,"SC",25,"CRB",9,"MOB",2
"5979","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,676,1196,"MAEC","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",98,"MOB",1,"Unc",1,"MALA",0,"SC",0
"5980","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,2267,2329,"SC","helmuthlab","2020-07-17 17:54:16+00:00","SC",40,"MAEC",34,"MOB",7,"CRB",5,"MAEF",4
"5981","USMECH201905_198_high_(2).JPG","2019-05-16","Rocky shore","USA","MAINE","MIDCOAST","HIGHTIDE",25,43.884718,-69.475504,NA,"NIKON D5100","Helmuth","Robot",9,"25 X 25",NA,NA,1188,286,"MAEC","helmuthlab","2020-07-17 17:54:16+00:00","MAEC",90,"SC",4,"CRB",3,"Unc",1,"MAEN",1
